RevisionID:,0106.0036.0012.0002.0022
File Name:,HC900-C75S Rev 7.2x : WEB_SIS_241224 *
Controller Name,WEBSIS
Title:,
Author:,
Created Date:,2/14/2005 7:38:48 AM
Modified Date:,12/24/2024 5:25:30 AM

Report Title:,Modbus Signal Tags and Variables Report [Process & Safety]

Hex Addr,Dec Addr,Tag Name,Description,Type,#,Data Type,EU,Decimal Places,Tag Type,'On' Label,'Off' Label,Initial/Source
0x439C,17309,PB-003_E02,,Signal Tag,1055,float 32, , ,Digital,ON,OFF,Block 3293  Output 1
0x439E,17311,CF-001_E02,,Signal Tag,1056,float 32, , ,Digital,ON,OFF,Block 3296  Output 1
0x43A0,17313,CG-001_E02,,Signal Tag,1057,float 32, , ,Digital,ON,OFF,Block 3299  Output 1
0x43A2,17315,PZIT-617_E02,,Signal Tag,1058,float 32, , ,Digital,ON,OFF,Block 3302  Output 1
0x43A4,17317,LZIT-605_E02,,Signal Tag,1059,float 32, , ,Digital,ON,OFF,Block 3305  Output 1
0x43A6,17319,PB-004_E02,,Signal Tag,1060,float 32, , ,Digital,ON,OFF,Block 3308  Output 1
0x43A8,17321,XS-012_E02,,Signal Tag,1061,float 32, , ,Digital,ON,OFF,Block 3311  Output 1
0x43AA,17323,XS-013_E02,,Signal Tag,1062,float 32, , ,Digital,ON,OFF,Block 3314  Output 1
0x43AC,17325,XS-018/019_E02,,Signal Tag,1063,float 32, , ,Digital,ON,OFF,Block 3317  Output 1
0x43AE,17327,PZIT-219_E02,,Signal Tag,1064,float 32, , ,Digital,ON,OFF,Block 3320  Output 1
0x43B0,17329,PZIT-W208A_E02,,Signal Tag,1065,float 32, , ,Digital,ON,OFF,Block 3335  Output 1
0x43B2,17331,PZIT-W207A_E02,,Signal Tag,1066,float 32, , ,Digital,ON,OFF,Block 3338  Output 1
0x43B4,17333,PZIT-W208B_E02,,Signal Tag,1067,float 32, , ,Digital,ON,OFF,Block 3341  Output 1
0x43B6,17335,PZIT-W207B_E02,,Signal Tag,1068,float 32, , ,Digital,ON,OFF,Block 3344  Output 1
0x43B8,17337,PZIT-W208C_E02,,Signal Tag,1069,float 32, , ,Digital,ON,OFF,Block 3347  Output 1
0x43BA,17339,PZIT-W207C_E02,,Signal Tag,1070,float 32, , ,Digital,ON,OFF,Block 3350  Output 1
0x43BC,17341,PZIT-W208D_E02,,Signal Tag,1071,float 32, , ,Digital,ON,OFF,Block 3353  Output 1
0x43BE,17343,PZIT-W207D_E02,,Signal Tag,1072,float 32, , ,Digital,ON,OFF,Block 3356  Output 1
0x43C0,17345,PZIT-230_E02,,Signal Tag,1073,float 32, , ,Digital,ON,OFF,Block 3359  Output 1
0x43C2,17347,LZIT-602_E02,,Signal Tag,1074,float 32, , ,Digital,ON,OFF,Block 3368  Output 1
0x43C4,17349,FZIT-103_E02,,Signal Tag,1075,float 32, , ,Digital,ON,OFF,Block 3371  Output 1
0x43C6,17351,LZIT-607_E02,,Signal Tag,1076,float 32, , ,Digital,ON,OFF,Block 3374  Output 1
0x43C8,17353,FZIT-104_E02,,Signal Tag,1077,float 32, , ,Digital,ON,OFF,Block 3377  Output 1
0x43CA,17355,LZIT-625_E02,,Signal Tag,1078,float 32, , ,Digital,ON,OFF,Block 3380  Output 1
0x43CC,17357,PZIT-226A_E02,,Signal Tag,1079,float 32, , ,Digital,ON,OFF,Block 3383  Output 1
0x43CE,17359,PZIT-226B_E02,,Signal Tag,1080,float 32, , ,Digital,ON,OFF,Block 3386  Output 1
0x43D0,17361,LZIT-627_E02,,Signal Tag,1081,float 32, , ,Digital,ON,OFF,Block 3389  Output 1
0x43D2,17363,PZIT-227A_E02,,Signal Tag,1082,float 32, , ,Digital,ON,OFF,Block 3392  Output 1
0x43D4,17365,PZIT-227B_E02,,Signal Tag,1083,float 32, , ,Digital,ON,OFF,Block 3395  Output 1
0x43D6,17367,LZIT-629_E02,,Signal Tag,1084,float 32, , ,Digital,ON,OFF,Block 3398  Output 1
0x43D8,17369,PZIT-228A_E02,,Signal Tag,1085,float 32, , ,Digital,ON,OFF,Block 3401  Output 1
0x43DA,17371,PZIT-228B_E02,,Signal Tag,1086,float 32, , ,Digital,ON,OFF,Block 3404  Output 1
0x43DC,17373,LZIT-632_E02,,Signal Tag,1087,float 32, , ,Digital,ON,OFF,Block 3407  Output 1
0x43DE,17375,PZIT-229A_E02,,Signal Tag,1088,float 32, , ,Digital,ON,OFF,Block 3410  Output 1
0x43E0,17377,PZIT-229B_E02,,Signal Tag,1089,float 32, , ,Digital,ON,OFF,Block 3413  Output 1
0x43E2,17379,LZIT-603_E02,,Signal Tag,1090,float 32, , ,Digital,ON,OFF,Block 3416  Output 1
0x43E4,17381,LZIT-604_E02,,Signal Tag,1091,float 32, , ,Digital,ON,OFF,Block 3419  Output 1
0x43E6,17383,PZIT-606_E02,,Signal Tag,1092,float 32, , ,Digital,ON,OFF,Block 3422  Output 1
0x43E8,17385,PZIT-613_E02,,Signal Tag,1093,float 32, , ,Digital,ON,OFF,Block 3425  Output 1
0x43EA,17387,PZIT-608_E02,,Signal Tag,1094,float 32, , ,Digital,ON,OFF,Block 3428  Output 1
0x43EC,17389,PZIT-614_E02,,Signal Tag,1095,float 32, , ,Digital,ON,OFF,Block 3431  Output 1
0x43EE,17391,ANNUCIATE_FO_N,Number Of FO,Signal Tag,1096,float 32,,0,Analog, , ,Block 3499  Output 1
0x43F0,17393,ESD-W010_FO,First Out,Signal Tag,1097,float 32, , ,Digital,ON,OFF,Block 3509  Output 1
0x43F2,17395,PSD-W010_FO,First Out,Signal Tag,1098,float 32, , ,Digital,ON,OFF,Block 3514  Output 1
0x43F4,17397,CF-001_FO,First Out,Signal Tag,1099,float 32, , ,Digital,ON,OFF,Block 3519  Output 1
0x43F6,17399,CG-001_FO,First Out,Signal Tag,1100,float 32, , ,Digital,ON,OFF,Block 3524  Output 1
0x43F8,17401,SY-W903B_TRIP,,Signal Tag,1101,float 32, , ,Digital,ON,OFF,Block 4387  Output 1
0x43FA,17403,ESD-W010_E10,,Signal Tag,1102,float 32, , ,Digital,ON,OFF,Block 4390  Output 1
0x43FC,17405,SY-W903A_TRIP,,Signal Tag,1103,float 32, , ,Digital,ON,OFF,Block 4174  Output 1
0x43FE,17407,ESD-W010_E05,,Signal Tag,1104,float 32, , ,Digital,ON,OFF,Block 3951  Output 1
0x4400,17409,PSD-W010_E05,,Signal Tag,1105,float 32, , ,Digital,ON,OFF,Block 3954  Output 1
0x4402,17411,SY-W902A_FO,,Signal Tag,1106,float 32, , ,Digital,ON,OFF,Block 4173  Output 1
0x4404,17413,HS-ESD-001_E05,,Signal Tag,1107,float 32, , ,Digital,ON,OFF,Block 3957  Output 1
0x4406,17415,HS-ESD-002_E05,,Signal Tag,1108,float 32, , ,Digital,ON,OFF,Block 3960  Output 1
0x4408,17417,HS-ESD-003_E05,,Signal Tag,1109,float 32, , ,Digital,ON,OFF,Block 3963  Output 1
0x440A,17419,HS-ESD-004_E05,,Signal Tag,1110,float 32, , ,Digital,ON,OFF,Block 3966  Output 1
0x440C,17421,HS-ESD-005_E05,,Signal Tag,1111,float 32, , ,Digital,ON,OFF,Block 3969  Output 1
0x440E,17423,HS-ESD-006_E05,,Signal Tag,1112,float 32, , ,Digital,ON,OFF,Block 3972  Output 1
0x4410,17425,HS-ESD-007_E05,,Signal Tag,1113,float 32, , ,Digital,ON,OFF,Block 3975  Output 1
0x4412,17427,HS-ESD-008_E05,,Signal Tag,1114,float 32, , ,Digital,ON,OFF,Block 3978  Output 1
0x4414,17429,HS-ESD-009_E05,,Signal Tag,1115,float 32, , ,Digital,ON,OFF,Block 3983  Output 1
0x4416,17431,PSD-W010_E10,,Signal Tag,1116,float 32, , ,Digital,ON,OFF,Block 4393  Output 1
0x4418,17433,PB-003_E05,,Signal Tag,1117,float 32, , ,Digital,ON,OFF,Block 3989  Output 1
0x441A,17435,CF-001_E05,,Signal Tag,1118,float 32, , ,Digital,ON,OFF,Block 3992  Output 1
0x441C,17437,CG-001_E05,,Signal Tag,1119,float 32, , ,Digital,ON,OFF,Block 3995  Output 1
0x441E,17439,SY-W903B_FO,,Signal Tag,1120,float 32, , ,Digital,ON,OFF,Block 4451  Output 1
0x4420,17441,LZIT-605_E05,,Signal Tag,1121,float 32, , ,Digital,ON,OFF,Block 4001  Output 1
0x4422,17443,PB-004_E05,,Signal Tag,1122,float 32, , ,Digital,ON,OFF,Block 4004  Output 1
0x4424,17445,XS-012_E05,,Signal Tag,1123,float 32, , ,Digital,ON,OFF,Block 4007  Output 1
0x4426,17447,XS-013_E05,,Signal Tag,1124,float 32, , ,Digital,ON,OFF,Block 4010  Output 1
0x4428,17449,XS-018/019_E05,,Signal Tag,1125,float 32, , ,Digital,ON,OFF,Block 4013  Output 1
0x442A,17451,PZIT-219_E05,,Signal Tag,1126,float 32, , ,Digital,ON,OFF,Block 4015  Output 1
0x442C,17453,PZIT-W208A_E05,,Signal Tag,1127,float 32, , ,Digital,ON,OFF,Block 4026  Output 1
0x442E,17455,PZIT-W207A_E05,,Signal Tag,1128,float 32, , ,Digital,ON,OFF,Block 4029  Output 1
0x4430,17457,ESD-W010_E06,,Signal Tag,1129,float 32, , ,Digital,ON,OFF,Block 4186  Output 1
0x4432,17459,PSD-W010_E06,,Signal Tag,1130,float 32, , ,Digital,ON,OFF,Block 4189  Output 1
0x4434,17461,SY-W903A_FO,,Signal Tag,1131,float 32, , ,Digital,ON,OFF,Block 4247  Output 1
0x4436,17463,HS-ESD-001_E06,,Signal Tag,1132,float 32, , ,Digital,ON,OFF,Block 4192  Output 1
0x4438,17465,HS-ESD-002_E06,,Signal Tag,1133,float 32, , ,Digital,ON,OFF,Block 4195  Output 1
0x443A,17467,HS-ESD-003_E06,,Signal Tag,1134,float 32, , ,Digital,ON,OFF,Block 4198  Output 1
0x443C,17469,HS-ESD-004_E06,,Signal Tag,1135,float 32, , ,Digital,ON,OFF,Block 4201  Output 1
0x443E,17471,HS-ESD-005_E06,,Signal Tag,1136,float 32, , ,Digital,ON,OFF,Block 4204  Output 1
0x4440,17473,HS-ESD-006_E06,,Signal Tag,1137,float 32, , ,Digital,ON,OFF,Block 4207  Output 1
0x4442,17475,HS-ESD-007_E06,,Signal Tag,1138,float 32, , ,Digital,ON,OFF,Block 4210  Output 1
0x4444,17477,HS-ESD-008_E06,,Signal Tag,1139,float 32, , ,Digital,ON,OFF,Block 4213  Output 1
0x4446,17479,HS-ESD-009_E06,,Signal Tag,1140,float 32, , ,Digital,ON,OFF,Block 4217  Output 1
0x4448,17481,PB-003_E06,,Signal Tag,1141,float 32, , ,Digital,ON,OFF,Block 4220  Output 1
0x444A,17483,CF-001_E06,,Signal Tag,1142,float 32, , ,Digital,ON,OFF,Block 4223  Output 1
0x444C,17485,CG-001_E06,,Signal Tag,1143,float 32, , ,Digital,ON,OFF,Block 4226  Output 1
0x444E,17487,LZIT-605_E06,,Signal Tag,1144,float 32, , ,Digital,ON,OFF,Block 4229  Output 1
0x4450,17489,PB-004_E06,,Signal Tag,1145,float 32, , ,Digital,ON,OFF,Block 4232  Output 1
0x4452,17491,XS-012_E06,,Signal Tag,1146,float 32, , ,Digital,ON,OFF,Block 4235  Output 1
0x4454,17493,XS-013_E06,,Signal Tag,1147,float 32, , ,Digital,ON,OFF,Block 4238  Output 1
0x4456,17495,XS-018/019_E06,,Signal Tag,1148,float 32, , ,Digital,ON,OFF,Block 4241  Output 1
0x4458,17497,PZIT-219_E06,,Signal Tag,1149,float 32, , ,Digital,ON,OFF,Block 4243  Output 1
0x445A,17499,PZIT-W208A_E06,,Signal Tag,1150,float 32, , ,Digital,ON,OFF,Block 4250  Output 1
0x445C,17501,PZIT-W207A_E06,,Signal Tag,1151,float 32, , ,Digital,ON,OFF,Block 4253  Output 1
0x445E,17503,SY-W903A_FO_N,Number Of FO,Signal Tag,1152,float 32,,0,Analog, , ,Block 4275  Output 1
0x4460,17505,SY-W902B_TRIP,,Signal Tag,1153,float 32, , ,Digital,ON,OFF,Block 4276  Output 1
0x4462,17507,HS-ESD-001_E10,,Signal Tag,1154,float 32, , ,Digital,ON,OFF,Block 4396  Output 1
0x4464,17509,HS-ESD-002_E10,,Signal Tag,1155,float 32, , ,Digital,ON,OFF,Block 4399  Output 1
0x4466,17511,ESD-W010_E09,,Signal Tag,1156,float 32, , ,Digital,ON,OFF,Block 4288  Output 1
0x4468,17513,PSD-W010_E09,,Signal Tag,1157,float 32, , ,Digital,ON,OFF,Block 4291  Output 1
0x446A,17515,SY-W902A_FO_N,Number Of FO,Signal Tag,1158,float 32,,0,Analog, , ,Block 4140  Output 1
0x446C,17517,SY-W902B_FO,,Signal Tag,1159,float 32, , ,Digital,ON,OFF,Block 4349  Output 1
0x446E,17519,HS-ESD-001_E09,,Signal Tag,1160,float 32, , ,Digital,ON,OFF,Block 4294  Output 1
0x4470,17521,HS-ESD-002_E09,,Signal Tag,1161,float 32, , ,Digital,ON,OFF,Block 4297  Output 1
0x4472,17523,HS-ESD-003_E09,,Signal Tag,1162,float 32, , ,Digital,ON,OFF,Block 4300  Output 1
0x4474,17525,HS-ESD-004_E09,,Signal Tag,1163,float 32, , ,Digital,ON,OFF,Block 4303  Output 1
0x4476,17527,HS-ESD-005_E09,,Signal Tag,1164,float 32, , ,Digital,ON,OFF,Block 4306  Output 1
0x4478,17529,HS-ESD-006_E09,,Signal Tag,1165,float 32, , ,Digital,ON,OFF,Block 4309  Output 1
0x447A,17531,HS-ESD-007_E09,,Signal Tag,1166,float 32, , ,Digital,ON,OFF,Block 4312  Output 1
0x447C,17533,HS-ESD-008_E09,,Signal Tag,1167,float 32, , ,Digital,ON,OFF,Block 4315  Output 1
0x447E,17535,HS-ESD-009_E09,,Signal Tag,1168,float 32, , ,Digital,ON,OFF,Block 4319  Output 1
0x4480,17537,PB-003_E09,,Signal Tag,1169,float 32, , ,Digital,ON,OFF,Block 4322  Output 1
0x4482,17539,CF-001_E09,,Signal Tag,1170,float 32, , ,Digital,ON,OFF,Block 4325  Output 1
0x4484,17541,CG-001_E09,,Signal Tag,1171,float 32, , ,Digital,ON,OFF,Block 4328  Output 1
0x4486,17543,LZIT-605_E09,,Signal Tag,1172,float 32, , ,Digital,ON,OFF,Block 4331  Output 1
0x4488,17545,PB-004_E09,,Signal Tag,1173,float 32, , ,Digital,ON,OFF,Block 4334  Output 1
0x448A,17547,XS-012_E09,,Signal Tag,1174,float 32, , ,Digital,ON,OFF,Block 4337  Output 1
0x448C,17549,XS-013_E09,,Signal Tag,1175,float 32, , ,Digital,ON,OFF,Block 4340  Output 1
0x448E,17551,XS-018/019_E09,,Signal Tag,1176,float 32, , ,Digital,ON,OFF,Block 4343  Output 1
0x4490,17553,PZIT-219_E09,,Signal Tag,1177,float 32, , ,Digital,ON,OFF,Block 4345  Output 1
0x4492,17555,PZIT-W208B_E09,,Signal Tag,1178,float 32, , ,Digital,ON,OFF,Block 4352  Output 1
0x4494,17557,PZIT-W207B_E09,,Signal Tag,1179,float 32, , ,Digital,ON,OFF,Block 4355  Output 1
0x4496,17559,SY-W902B_FO_N,Number Of FO,Signal Tag,1180,float 32,,0,Analog, , ,Block 4377  Output 1
0x4498,17561,HS-ESD-003_E10,,Signal Tag,1181,float 32, , ,Digital,ON,OFF,Block 4402  Output 1
0x449A,17563,HS-ESD-004_E10,,Signal Tag,1182,float 32, , ,Digital,ON,OFF,Block 4405  Output 1
0x449C,17565,HS-ESD-005_E10,,Signal Tag,1183,float 32, , ,Digital,ON,OFF,Block 4408  Output 1
0x449E,17567,HS-ESD-006_E10,,Signal Tag,1184,float 32, , ,Digital,ON,OFF,Block 4411  Output 1
0x44A0,17569,HS-ESD-007_E10,,Signal Tag,1185,float 32, , ,Digital,ON,OFF,Block 4414  Output 1
0x44A2,17571,HS-ESD-008_E10,,Signal Tag,1186,float 32, , ,Digital,ON,OFF,Block 4417  Output 1
0x44A4,17573,HS-ESD-009_E10,,Signal Tag,1187,float 32, , ,Digital,ON,OFF,Block 4421  Output 1
0x44A6,17575,PB-003_E10,,Signal Tag,1188,float 32, , ,Digital,ON,OFF,Block 4424  Output 1
0x44A8,17577,CF-001_E10,,Signal Tag,1189,float 32, , ,Digital,ON,OFF,Block 4427  Output 1
0x44AA,17579,CG-001_E10,,Signal Tag,1190,float 32, , ,Digital,ON,OFF,Block 4430  Output 1
0x44AC,17581,LZIT-605_E10,,Signal Tag,1191,float 32, , ,Digital,ON,OFF,Block 4433  Output 1
0x44AE,17583,PB-004_E10,,Signal Tag,1192,float 32, , ,Digital,ON,OFF,Block 4436  Output 1
0x44B0,17585,XS-012_E10,,Signal Tag,1193,float 32, , ,Digital,ON,OFF,Block 4439  Output 1
0x44B2,17587,XS-013_E10,,Signal Tag,1194,float 32, , ,Digital,ON,OFF,Block 4442  Output 1
0x44B4,17589,XS-018/019_E10,,Signal Tag,1195,float 32, , ,Digital,ON,OFF,Block 4445  Output 1
0x44B6,17591,PZIT-219_E10,,Signal Tag,1196,float 32, , ,Digital,ON,OFF,Block 4447  Output 1
0x44B8,17593,PZIT-W208B_E10,,Signal Tag,1197,float 32, , ,Digital,ON,OFF,Block 4454  Output 1
0x44BA,17595,PZIT-W207B_E10,,Signal Tag,1198,float 32, , ,Digital,ON,OFF,Block 4457  Output 1
0x44BC,17597,SY-W903B_FO_N,Number Of FO,Signal Tag,1199,float 32,,0,Analog, , ,Block 4479  Output 1
0x44BE,17599,SY-W902C_TRIP,,Signal Tag,1200,float 32, , ,Digital,ON,OFF,Block 4486  Output 1
0x44C0,17601,ESD-W010_E13,,Signal Tag,1201,float 32, , ,Digital,ON,OFF,Block 4489  Output 1
0x44C2,17603,PSD-W010_E13,,Signal Tag,1202,float 32, , ,Digital,ON,OFF,Block 4492  Output 1
0x44C4,17605,SY-W902C_FO,,Signal Tag,1203,float 32, , ,Digital,ON,OFF,Block 4550  Output 1
0x44C6,17607,HS-ESD-001_E13,,Signal Tag,1204,float 32, , ,Digital,ON,OFF,Block 4495  Output 1
0x44C8,17609,HS-ESD-002_E13,,Signal Tag,1205,float 32, , ,Digital,ON,OFF,Block 4498  Output 1
0x44CA,17611,HS-ESD-003_E13,,Signal Tag,1206,float 32, , ,Digital,ON,OFF,Block 4501  Output 1
0x44CC,17613,HS-ESD-004_E13,,Signal Tag,1207,float 32, , ,Digital,ON,OFF,Block 4504  Output 1
0x44CE,17615,HS-ESD-005_E13,,Signal Tag,1208,float 32, , ,Digital,ON,OFF,Block 4507  Output 1
0x44D0,17617,HS-ESD-006_E13,,Signal Tag,1209,float 32, , ,Digital,ON,OFF,Block 4510  Output 1
0x44D2,17619,HS-ESD-007_E13,,Signal Tag,1210,float 32, , ,Digital,ON,OFF,Block 4513  Output 1
0x44D4,17621,HS-ESD-008_E13,,Signal Tag,1211,float 32, , ,Digital,ON,OFF,Block 4516  Output 1
0x44D6,17623,HS-ESD-009_E13,,Signal Tag,1212,float 32, , ,Digital,ON,OFF,Block 4520  Output 1
0x44D8,17625,PB-003_E13,,Signal Tag,1213,float 32, , ,Digital,ON,OFF,Block 4523  Output 1
0x44DA,17627,CF-001_E13,,Signal Tag,1214,float 32, , ,Digital,ON,OFF,Block 4526  Output 1
0x44DC,17629,CG-001_E13,,Signal Tag,1215,float 32, , ,Digital,ON,OFF,Block 4529  Output 1
0x44DE,17631,LZIT-605_E13,,Signal Tag,1216,float 32, , ,Digital,ON,OFF,Block 4532  Output 1
0x44E0,17633,PB-004_E13,,Signal Tag,1217,float 32, , ,Digital,ON,OFF,Block 4535  Output 1
0x44E2,17635,XS-012_E13,,Signal Tag,1218,float 32, , ,Digital,ON,OFF,Block 4538  Output 1
0x44E4,17637,XS-013_E13,,Signal Tag,1219,float 32, , ,Digital,ON,OFF,Block 4541  Output 1
0x44E6,17639,XS-018/019_E13,,Signal Tag,1220,float 32, , ,Digital,ON,OFF,Block 4544  Output 1
0x44E8,17641,PZIT-219_E13,,Signal Tag,1221,float 32, , ,Digital,ON,OFF,Block 4546  Output 1
0x44EA,17643,PZIT-W208C_E13,,Signal Tag,1222,float 32, , ,Digital,ON,OFF,Block 4553  Output 1
0x44EC,17645,PZIT-W207C_E13,,Signal Tag,1223,float 32, , ,Digital,ON,OFF,Block 4556  Output 1
0x44EE,17647,SY-W902C_FO_N,Number Of FO,Signal Tag,1224,float 32,,0,Analog, , ,Block 4578  Output 1
0x44F0,17649,SY-W903C_TRIP,,Signal Tag,1225,float 32, , ,Digital,ON,OFF,Block 4585  Output 1
0x44F2,17651,ESD-W010_E14,,Signal Tag,1226,float 32, , ,Digital,ON,OFF,Block 4588  Output 1
0x44F4,17653,PSD-W010_E14,,Signal Tag,1227,float 32, , ,Digital,ON,OFF,Block 4591  Output 1
0x44F6,17655,SY-W903C_FO,,Signal Tag,1228,float 32, , ,Digital,ON,OFF,Block 4649  Output 1
0x44F8,17657,HS-ESD-001_E14,,Signal Tag,1229,float 32, , ,Digital,ON,OFF,Block 4594  Output 1
0x44FA,17659,HS-ESD-002_E14,,Signal Tag,1230,float 32, , ,Digital,ON,OFF,Block 4597  Output 1
0x44FC,17661,HS-ESD-003_E14,,Signal Tag,1231,float 32, , ,Digital,ON,OFF,Block 4600  Output 1
0x44FE,17663,HS-ESD-004_E14,,Signal Tag,1232,float 32, , ,Digital,ON,OFF,Block 4603  Output 1
0x4500,17665,HS-ESD-005_E14,,Signal Tag,1233,float 32, , ,Digital,ON,OFF,Block 4606  Output 1
0x4502,17667,HS-ESD-006_E14,,Signal Tag,1234,float 32, , ,Digital,ON,OFF,Block 4609  Output 1
0x4504,17669,HS-ESD-007_E14,,Signal Tag,1235,float 32, , ,Digital,ON,OFF,Block 4612  Output 1
0x4506,17671,HS-ESD-008_E14,,Signal Tag,1236,float 32, , ,Digital,ON,OFF,Block 4615  Output 1
0x4508,17673,HS-ESD-009_E14,,Signal Tag,1237,float 32, , ,Digital,ON,OFF,Block 4619  Output 1
0x450A,17675,PB-003_E14,,Signal Tag,1238,float 32, , ,Digital,ON,OFF,Block 4622  Output 1
0x450C,17677,CF-001_E14,,Signal Tag,1239,float 32, , ,Digital,ON,OFF,Block 4625  Output 1
0x450E,17679,CG-001_E14,,Signal Tag,1240,float 32, , ,Digital,ON,OFF,Block 4628  Output 1
0x4510,17681,LZIT-605_E14,,Signal Tag,1241,float 32, , ,Digital,ON,OFF,Block 4631  Output 1
0x4512,17683,PB-004_E14,,Signal Tag,1242,float 32, , ,Digital,ON,OFF,Block 4634  Output 1
0x4514,17685,XS-012_E14,,Signal Tag,1243,float 32, , ,Digital,ON,OFF,Block 4637  Output 1
0x4516,17687,XS-013_E14,,Signal Tag,1244,float 32, , ,Digital,ON,OFF,Block 4640  Output 1
0x4518,17689,XS-018/019_E14,,Signal Tag,1245,float 32, , ,Digital,ON,OFF,Block 4643  Output 1
0x451A,17691,PZIT-219_E14,,Signal Tag,1246,float 32, , ,Digital,ON,OFF,Block 4645  Output 1
0x451C,17693,SY-W902D_TRIP,,Signal Tag,1247,float 32, , ,Digital,ON,OFF,Block 4684  Output 1
0x451E,17695,ESD-W010_E17,,Signal Tag,1248,float 32, , ,Digital,ON,OFF,Block 4687  Output 1
0x4520,17697,SY-W903C_FO_N,Number Of FO,Signal Tag,1249,float 32,,0,Analog, , ,Block 4675  Output 1
0x4522,17699,PSD-W010_E17,,Signal Tag,1250,float 32, , ,Digital,ON,OFF,Block 4690  Output 1
0x4524,17701,SY-W902D_FO,,Signal Tag,1251,float 32, , ,Digital,ON,OFF,Block 4748  Output 1
0x4526,17703,HS-ESD-001_E17,,Signal Tag,1252,float 32, , ,Digital,ON,OFF,Block 4693  Output 1
0x4528,17705,HS-ESD-002_E17,,Signal Tag,1253,float 32, , ,Digital,ON,OFF,Block 4696  Output 1
0x452A,17707,HS-ESD-003_E17,,Signal Tag,1254,float 32, , ,Digital,ON,OFF,Block 4699  Output 1
0x452C,17709,HS-ESD-004_E17,,Signal Tag,1255,float 32, , ,Digital,ON,OFF,Block 4702  Output 1
0x452E,17711,HS-ESD-005_E17,,Signal Tag,1256,float 32, , ,Digital,ON,OFF,Block 4705  Output 1
0x4530,17713,HS-ESD-006_E17,,Signal Tag,1257,float 32, , ,Digital,ON,OFF,Block 4708  Output 1
0x4532,17715,HS-ESD-007_E17,,Signal Tag,1258,float 32, , ,Digital,ON,OFF,Block 4711  Output 1
0x4534,17717,HS-ESD-008_E17,,Signal Tag,1259,float 32, , ,Digital,ON,OFF,Block 4714  Output 1
0x4536,17719,HS-ESD-009_E17,,Signal Tag,1260,float 32, , ,Digital,ON,OFF,Block 4718  Output 1
0x4538,17721,PB-003_E17,,Signal Tag,1261,float 32, , ,Digital,ON,OFF,Block 4721  Output 1
0x453A,17723,CF-001_E17,,Signal Tag,1262,float 32, , ,Digital,ON,OFF,Block 4724  Output 1
0x453C,17725,CG-001_E17,,Signal Tag,1263,float 32, , ,Digital,ON,OFF,Block 4727  Output 1
0x453E,17727,LZIT-605_E17,,Signal Tag,1264,float 32, , ,Digital,ON,OFF,Block 4730  Output 1
0x4540,17729,PB-004_E17,,Signal Tag,1265,float 32, , ,Digital,ON,OFF,Block 4733  Output 1
0x4542,17731,XS-012_E17,,Signal Tag,1266,float 32, , ,Digital,ON,OFF,Block 4736  Output 1
0x4544,17733,XS-013_E17,,Signal Tag,1267,float 32, , ,Digital,ON,OFF,Block 4739  Output 1
0x4546,17735,XS-018/019_E17,,Signal Tag,1268,float 32, , ,Digital,ON,OFF,Block 4742  Output 1
0x4548,17737,PZIT-219_E17,,Signal Tag,1269,float 32, , ,Digital,ON,OFF,Block 4744  Output 1
0x454A,17739,PZIT-W208D_E17,,Signal Tag,1270,float 32, , ,Digital,ON,OFF,Block 4751  Output 1
0x454C,17741,PZIT-W207D_E17,,Signal Tag,1271,float 32, , ,Digital,ON,OFF,Block 4754  Output 1
0x454E,17743,SY-W902D_FO_N,Number Of FO,Signal Tag,1272,float 32,,0,Analog, , ,Block 4776  Output 1
0x4550,17745,SY-W903D_TRIP,,Signal Tag,1273,float 32, , ,Digital,ON,OFF,Block 4783  Output 1
0x4552,17747,ESD-W010_E18,,Signal Tag,1274,float 32, , ,Digital,ON,OFF,Block 4786  Output 1
0x4554,17749,PSD-W010_E18,,Signal Tag,1275,float 32, , ,Digital,ON,OFF,Block 4789  Output 1
0x4556,17751,SY-W903D_FO,,Signal Tag,1276,float 32, , ,Digital,ON,OFF,Block 4847  Output 1
0x4558,17753,HS-ESD-001_E18,,Signal Tag,1277,float 32, , ,Digital,ON,OFF,Block 4792  Output 1
0x455A,17755,HS-ESD-002_E18,,Signal Tag,1278,float 32, , ,Digital,ON,OFF,Block 4795  Output 1
0x455C,17757,HS-ESD-003_E18,,Signal Tag,1279,float 32, , ,Digital,ON,OFF,Block 4798  Output 1
0x455E,17759,HS-ESD-004_E18,,Signal Tag,1280,float 32, , ,Digital,ON,OFF,Block 4801  Output 1
0x4560,17761,HS-ESD-005_E18,,Signal Tag,1281,float 32, , ,Digital,ON,OFF,Block 4804  Output 1
0x4562,17763,HS-ESD-006_E18,,Signal Tag,1282,float 32, , ,Digital,ON,OFF,Block 4807  Output 1
0x4564,17765,HS-ESD-007_E18,,Signal Tag,1283,float 32, , ,Digital,ON,OFF,Block 4810  Output 1
0x4566,17767,HS-ESD-008_E18,,Signal Tag,1284,float 32, , ,Digital,ON,OFF,Block 4813  Output 1
0x4568,17769,HS-ESD-009_E18,,Signal Tag,1285,float 32, , ,Digital,ON,OFF,Block 4817  Output 1
0x456A,17771,PB-003_E18,,Signal Tag,1286,float 32, , ,Digital,ON,OFF,Block 4820  Output 1
0x456C,17773,CF-001_E18,,Signal Tag,1287,float 32, , ,Digital,ON,OFF,Block 4823  Output 1
